	Feature ID	S10-V5-Q-B61-calc	S14-V5-P-B17-calc	S15-V5-R-B78-calc	S16S17-V5-K1-G12-root	S16S17-V5-K2-G12-root	S18S19-V5-L-B17-root	S20S21-V5-M-B61-root	S22S23-V5-N-B78-root	S8-V5-O-G12-calc	Taxon
338	493f8557def9fb769aa8fc2a205f5102	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae
339	5a7200d8a1460e0bec26a5795bc6a318	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae
340	afe761dde795930b4ded4199135e9fcc	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__; g__; s__
341	be9b870423f096a360395a92734e8df3	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota
342	ec19242346e16f1eba509c9b96a529de	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
343	5704ce65dd8428d928981213f889f781	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
344	6530154e1363e8479e477fa77439ada2	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Polaromonas
345	0ae6bf3c1abaf4f86662d6e992accd01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
346	294f13a6c00b2af4f44d9a2d520b0b30	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella loescheii
347	4aa4b36458f057bab7f1d3721b231bea	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae
348	dcef28816301b76e772db63a52d50c40	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501059; f__Rhizobiaceae_A_501059; g__Shinella
349	ddaead93183dfa2a4d931be19c49e3de	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae
350	8bb057c700cfd895a958d83425d2002e	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Gordonia_B_376796
351	aabb936bfa2ed24f6a72d35739ab819b	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia
352	923315db167248c8e20b4da5140bab66	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
353	0bba218b6db3d8b642a9ca8eef4d15f9	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524
354	5bf82fbaed686b4d2dd731960c051934	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia
355	7637f793de955e69d38f9c1c0d63ff65	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Nitrososphaerales; f__Nitrososphaeraceae
356	35abe6150a5ad887b065f28a801c020c	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria
357	ed53648a2b0de6284662f3c63eaab4dc	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales_778124
358	d9da3086eeabb94913ccbc02f42ddc3e	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__; s__
359	958abb11d9368bd0624fa8438dc486e3	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__UBA1268
360	55c69025be2c840097149365c451dc23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444
361	5a1bb2870908a3258c705b9ecd215c20	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae
362	437a04b7459b84c0d18aa676f8ffac25	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__; s__
363	c78dd0c3a7d0d110f46fd7ad6e1683b3	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
364	9b922dbc4dce04c726ddad0be2d911de	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomicrobium; s__Planctomicrobium piriforme
365	4e10f22fb213edbf1a71b708322f1d91	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__; s__
366	715bc4c146f0cffb7389a19caea77ced	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae
367	af4ba124b6417691f2d08410124c2bad	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales_A; f__Legionellaceae_A; g__Tatlockia
368	08418d4597566509255febc029df3564	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula; s__
369	a5383af5018030fbd30245daf1e630b1	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995
370	74edb8726aadbc7a07ee01fec93db7fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales
371	8439fecdc0cae6070c046115732ddbf7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	d__Bacteria
372	fa42f75b893a43167cc434ca09832f0f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium durum
373	6ba33fa42b1b11c6519ecdb1d1455a97	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter; s__Pyramidobacter piscolens
374	da38d6af1838d4ba9dbe12bd9e0ec0b1	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae
375	6ecef60655fffa41c64f5dce406b51ee	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia
376	1eaadadb048f2e070dcca56b3634ed92	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
377	a1b0fd438d4b002964f5d54167b0dab6	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929733; g__OLB11; s__OLB11 sp001567165
378	f91f30f04c3c448e9dea4184a44156c4	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	d__Bacteria
379	c88160e00cbc662ef0d9162d5ab352c4	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
380	3bce136f47e04e8d6a8e880d28f2a18b	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	d__Bacteria
381	9c7eee9c022206e8aa093820b7548bcf	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae
382	179172a6e95994ca6135b3d084b13318	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria
383	2808d6b4d55483ed9ceaab3487e98ac6	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379427
384	538211a73fde18b6ac09a94682d282fa	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae
385	539c95424556291e7fff99d1af59cf87	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia
386	66361a9d0e1f42adb219359d8b560b18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	d__Bacteria
387	7e57a4791bb23e66a3a87f9c6720d641	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
388	90d320366257a317e490fd08269c4cf2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871
389	2275c529c40bc0bd24ed1a96d2d62959	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Vallitaleaceae_A_116062; g__W11650
390	caf88389f45d5412bc220cf278a246e6	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Eggerthia; s__Eggerthia catenaformis
391	19290b750bffadb2a571d898d732cb76	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
392	1bfd643ec24ad61023b9fc1bb1da4277	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538
393	8f99768b776522998d0e5161421e309b	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
394	24de0b9371431d8d8533f707aca7c88f	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae
395	157490c098f25378c2303c827dc4c4f6	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Bacteria
396	703fe1211985527af3275fed4d587655	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597437; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp005881895
397	62f50ae3ca8db5149da3ccbcd0718f7e	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Bacteria
398	60e54255a7b2377d378f86c589ded691	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria
399	c326e90bd6c8e9e5dd2b3cb98ea18224	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660905; f__Alcanivoracaceae; g__Alcanivorax_A; s__Alcanivorax_A dieselolei
400	b7a6bed90dc76d8ab2063f0d20f2c512	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria
401	a4c29f198d9c6601bffffe84b343902f	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Sulfurifustaceae; g__Sulfuricaulis; s__Sulfuricaulis limicola
402	1a799c29756a30c8c8184783ec87cdcf	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria
403	837606cff6e47fdbeee4f18844cc05dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera; s__Singulisphaera acidiphila
404	205ab3874245c3da0a1832da577b2e40	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483
405	2e9b8309d5bd42a331ed088b276b49fb	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Elusimicrobiota; c__Endomicrobia; o__Endomicrobiales; f__Endomicrobiaceae
406	b2af011cc6324013d181e1e3996de177	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota_I; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus_A_451156; s__Desulfobulbus_A_451156 oralis
407	35c7953c937f3fff9d9a52e7192bcf47	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae
408	8c5f778726e05aa62693a6cfd9298a2a	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__EnvOPS12; g__UBA12294; s__UBA12294 sp002050275
409	c1d99679da69f40b3ccc527b7c82624b	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquirickettsiella; s__Aquirickettsiella isopodorum
410	8f7213303dc693d6d400ba762b2e7aae	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	d__Bacteria
411	1ce828fff3c0e9763a533f24aedc1247	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466
412	7a2fcd8e9eee13adc644b5089c421c83	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	d__Bacteria; p__Actinobacteriota
413	9fce262efee38f765e561df893b083be	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae
414	f4459fdcbc5d9ccbe59194592647d31d	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	d__Bacteria; p__Actinobacteriota
415	4fd33c8ca56351760723f4098856f020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	d__Bacteria
416	74faa8016c544a82d6cd6aca347f8d93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
417	01a2c2d20948deb51d8aa64f72ce556a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella
418	2909995fb80e2f8db88745e5919763ff	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__Absconditabacterales; f__X112; g__HOT-345; s__HOT-345 sp003260355
419	ed843cd096835ecf9f2eb9aac433290e	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
420	5fd7bc7ffbd6ebd8951c3dda0cbbdbee	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Filifactoraceae_235824; g__Filifactor; s__Filifactor villosus
421	a2dc6c14b38d683fd8728b477aab5ca2	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__Absconditabacterales; f__X112; g__HOT-345; s__HOT-345 sp003260355
422	c3a6cbd8d1355e4ce52acf302e0b7fe9	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Christensenellaceae; g__Christensenella
423	fa836fd6f626225191ce2c7a871eadee	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae
424	ad0300313df3a72ab5e39679884acf2b	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
425	0276614bb615678154da8c3dabe8a2a9	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
426	b3e107ed956f0610d2ae351bcf7ec2ce	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257
427	ed86ecbd58d32d04bdf67e2f881bc128	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lacrimispora
428	a92c016a913566a861efa990fa69356f	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_470743; o__UBA1018; f__UBA1018; g__GWA1-52-35; s__GWA1-52-35 sp001769805
429	f5c8cce1ffcae4d85d8e54e8ee576cb8	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomicrobium; s__Planctomicrobium piriforme
430	d100e9cf3682fb9d759c9ce88707766e	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Parapedobacter
431	9936a15b9c2e8ca8d0aefac1ba85fe82	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02; g__CAADGA01
432	85ddd90ad93aab42c294704766bd5711	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__2-12-FULL-60-25; g__21-14-all-47-17; s__21-14-all-47-17 sp002786495
433	90867eaed18f7bee66e6ea3207e69796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria; p__Acidobacteriota; c__HRBIN11; o__HRBIN11; f__HRBIN11; g__HRBIN11; s__
434	601c4c3e56a37a97fc754c642c7e4c43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522
435	d88206c7fdcf488cafaa9c4d48f08311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria
436	189937fcf192f150c4457491ca4a2547	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria
437	b6219eaa7334406759b8fe5f2cdf5343	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
438	524a8a9fb1ee0eab16bc9d6aeddcd73f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660
439	a70c7556269f600b9e4c6c5ff2d329d9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
440	8018529aeb5fed37e610ddfdbd8f9731	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia
441	ce8da62c27f5686bead70ee1bcd819a5	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter; s__Pyramidobacter piscolens
442	295600e7d89893452c72a74c2c63925a	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
443	da676aecf9cbd3fd4ec07d3fcc00574d	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
444	cb9375dff5f576a78a29e315a74bfb5b	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula
445	d7f84c263810307e400704aeb5539c90	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_L
446	744407156c1fbd2d6c2599b983c3f4e2	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium
447	74b84256d58b363a92b6fe37c61ccd37	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__XYD1-FULL-46-19
448	a12690c373929ca74d50e7f0a9fbc73f	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
449	689e4556f7f868f12d05b81de8230f8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales
450	8bf5568d27fc74dfd393edc4e3a674f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_R_446353
451	9effb506c39c0a36ec974477d3212817	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata_1773; o__Methanomassiliicoccales; f__Methanomethylophilaceae
452	241c54642e9c38d7a59a26fdb08dbd46	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria
453	f7575654ee211f842ec53f445e7293d3	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	d__Bacteria
454	07016d8ca7a51fff225f74918951b359	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomicrobium; s__Planctomicrobium piriforme
455	55e096a295c4bc3c67a2c5d5f7bda90e	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidoferrales; f__UBA7541; g__QHYP01; s__QHYP01 sp003224195
456	271c3c2aefdc538dec31c4e0bde23b94	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria
457	1f40219c478f76d6cc6abc91ba05d05f	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
458	d0e356e8ccd44149b644e93b7a7b119e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	d__Bacteria; p__CLD3; c__CLD3; o__SB21; f__SB21; g__SB21; s__SB21 sp008933615
459	d179fa22aeec4f0b474968737887860c	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
460	4ac691efc42815907094ae76d33cd57a	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales_468; f__ARS49; g__DSQK01; s__DSQK01 sp011331795
461	6d9fdddc2537426a81cee639926ded7a	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Membranicola; s__Membranicola marinus
462	3d4021379c974d16baa4e6f0b1c66043	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	d__Bacteria
463	01eb5e49ad26fb4b6f04e7758d6ade36	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria
464	b0dba4f05d2dc7f7901c1ff5a43123ba	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	d__Bacteria
